"fold";"method";"metric";"val";"dataset"
9;"Ridge";"auc";0,999561403508772;"banknote"
9;"Ridge";"acc";0,963503649635037;"banknote"
9;"Ridge";"brier_score";0,044148282579945;"banknote"
10;"Ridge";"auc";0,999360341151386;"banknote"
10;"Ridge";"acc";0,985401459854015;"banknote"
10;"Ridge";"brier_score";0,0377152672360943;"banknote"
1;"Boosted Stumps";"auc";0,958724202626642;"biodeg"
1;"Boosted Stumps";"acc";0,924528301886792;"biodeg"
1;"Boosted Stumps";"brier_score";0,0730296960971098;"biodeg"
2;"Boosted Stumps";"auc";0,907317073170732;"biodeg"
2;"Boosted Stumps";"acc";0,839622641509434;"biodeg"
2;"Boosted Stumps";"brier_score";0,125553816256956;"biodeg"
3;"Boosted Stumps";"auc";0,945634920634921;"biodeg"
3;"Boosted Stumps";"acc";0,915094339622642;"biodeg"
3;"Boosted Stumps";"brier_score";0,0793253752611515;"biodeg"
4;"Boosted Stumps";"auc";0,928571428571429;"biodeg"
4;"Boosted Stumps";"acc";0,858490566037736;"biodeg"
4;"Boosted Stumps";"brier_score";0,0965942216777508;"biodeg"
5;"Boosted Stumps";"auc";0,88531746031746;"biodeg"
5;"Boosted Stumps";"acc";0,830188679245283;"biodeg"
5;"Boosted Stumps";"brier_score";0,123410849535836;"biodeg"
6;"Boosted Stumps";"auc";0,897122929380994;"biodeg"
6;"Boosted Stumps";"acc";0,838095238095238;"biodeg"
6;"Boosted Stumps";"brier_score";0,123209832480258;"biodeg"
7;"Boosted Stumps";"auc";0,947253705318222;"biodeg"
7;"Boosted Stumps";"acc";0,857142857142857;"biodeg"
7;"Boosted Stumps";"brier_score";0,0917654975761745;"biodeg"
8;"Boosted Stumps";"auc";0,917551020408163;"biodeg"
8;"Boosted Stumps";"acc";0,857142857142857;"biodeg"
8;"Boosted Stumps";"brier_score";0,0981571860753093;"biodeg"
9;"Boosted Stumps";"auc";0,919713831478537;"biodeg"
9;"Boosted Stumps";"acc";0,885714285714286;"biodeg"
9;"Boosted Stumps";"brier_score";0,10027347622048;"biodeg"
10;"Boosted Stumps";"auc";0,951198630136986;"biodeg"
10;"Boosted Stumps";"acc";0,895238095238095;"biodeg"
10;"Boosted Stumps";"brier_score";0,0831873070953161;"biodeg"
1;"CART";"auc";0,869418386491557;"biodeg"
1;"CART";"acc";0,820754716981132;"biodeg"
1;"CART";"brier_score";0,139194738837528;"biodeg"
2;"CART";"auc";0,781238273921201;"biodeg"
2;"CART";"acc";0,745283018867924;"biodeg"
2;"CART";"brier_score";0,199386802244189;"biodeg"
3;"CART";"auc";0,914880952380952;"biodeg"
3;"CART";"acc";0,858490566037736;"biodeg"
3;"CART";"brier_score";0,110512456532508;"biodeg"
4;"CART";"auc";0,851587301587302;"biodeg"
4;"CART";"acc";0,839622641509434;"biodeg"
4;"CART";"brier_score";0,131194122960916;"biodeg"
5;"CART";"auc";0,813095238095238;"biodeg"
5;"CART";"acc";0,830188679245283;"biodeg"
5;"CART";"brier_score";0,14684561970273;"biodeg"
6;"CART";"auc";0,831734960767219;"biodeg"
6;"CART";"acc";0,819047619047619;"biodeg"
6;"CART";"brier_score";0,147723643636373;"biodeg"
7;"CART";"auc";0,886006974716652;"biodeg"
7;"CART";"acc";0,838095238095238;"biodeg"
7;"CART";"brier_score";0,116462932249881;"biodeg"
8;"CART";"auc";0,81265306122449;"biodeg"
